"","stationID","time_hour","temp","humid","wind_speed","pressure"
"18543",1,2013-09-15 19:00:00,69.98,28.63,8.05546,1020.4
"18544",2,2013-09-15 20:00:00,73.04,31.43,6.90468,1019.9
"18545",3,2013-09-15 20:00:00,71.06,36.28,14.96014,1020.4
"18546",1,2013-09-15 20:00:00,71.96,27.93,8.05546,1019.7
"18547",2,2013-09-15 21:00:00,73.04,32.77,9.20624,1019.4
"18548",3,2013-09-15 21:00:00,68,56.51,11.5078,1020
"18549",1,2013-09-15 21:00:00,71.96,28.94,8.05546,1019.1
"18550",2,2013-09-15 22:00:00,69.98,42.29,5.7539,1019.3
"18551",3,2013-09-15 22:00:00,66.92,61.03,13.80936,1019.8
"18552",1,2013-09-15 22:00:00,69.98,42.29,10.35702,1018.9
"18553",2,2013-09-15 23:00:00,69.08,43.61,10.35702,1018.8
"18554",3,2013-09-15 23:00:00,66.02,67.69,12.65858,1019.4
"18555",1,2013-09-15 23:00:00,66.92,56.73,12.65858,1018.8
"18556",2,2013-09-16,68,46.83,8.05546,1019.1
"18557",3,2013-09-16,66.02,69.94,9.20624,1019.6
"18558",1,2013-09-16,66.92,63.08,5.7539,1019.1
"18559",2,2013-09-16 01:00:00,66.92,54.51,4.60312,1019.1
"18560",3,2013-09-16 01:00:00,64.94,77.99,11.5078,1019.7
"18561",1,2013-09-16 01:00:00,66.02,65.07,5.7539,1019
"18562",2,2013-09-16 02:00:00,64.94,60.77,4.60312,1019.2
"18563",3,2013-09-16 02:00:00,64.94,77.99,9.20624,1019.7
"18564",1,2013-09-16 02:00:00,66.02,65.07,5.7539,1019.2
"18565",2,2013-09-16 03:00:00,64.04,64.84,6.90468,1019.4
"18566",3,2013-09-16 03:00:00,64.04,72.53,13.80936,1019.9
"18567",1,2013-09-16 03:00:00,66.92,54.51,6.90468,1019.2
"18568",2,2013-09-16 04:00:00,62.96,70.07,6.90468,1019.4
"18569",3,2013-09-16 04:00:00,64.04,69.72,14.96014,1019.8
"18570",1,2013-09-16 04:00:00,64.94,60.77,8.05546,1019.2
"18571",2,2013-09-16 05:00:00,62.96,70.07,5.7539,1018.8
"18572",3,2013-09-16 05:00:00,64.04,72.53,9.20624,1019.4
"18573",1,2013-09-16 05:00:00,64.94,62.83,9.20624,1018.7
"18574",2,2013-09-16 06:00:00,62.6,72.38,4.60312,NA
"18575",3,2013-09-16 06:00:00,62.06,80.34,6.90468,1018.8
"18576",1,2013-09-16 06:00:00,64.04,67.46,4.60312,1018.3
"18577",2,2013-09-16 07:00:00,60.08,80.19,4.60312,1018.1
"18578",3,2013-09-16 07:00:00,62.06,80.34,5.7539,1018.4
"18579",1,2013-09-16 07:00:00,64.04,69.72,6.90468,1017.9
"18580",2,2013-09-16 08:00:00,60.08,80.19,5.7539,1017.8
"18581",3,2013-09-16 08:00:00,60.98,86.79,6.90468,1018.3
"18582",1,2013-09-16 08:00:00,62.96,70.07,5.7539,1017.6
"18583",2,2013-09-16 09:00:00,60.08,80.19,5.7539,1017.3
"18584",3,2013-09-16 09:00:00,62.96,80.93,9.20624,1017.8
"18585",1,2013-09-16 09:00:00,64.04,69.72,4.60312,1017.2
"18586",2,2013-09-16 10:00:00,60.98,80.78,5.7539,1017.6
"18587",3,2013-09-16 10:00:00,64.04,83.66,8.05546,1017.7
"18588",1,2013-09-16 10:00:00,64.04,72.53,10.35702,1017.2
"18589",2,2013-09-16 11:00:00,60.08,86.18,6.90468,1017.7
"18590",3,2013-09-16 11:00:00,64.04,80.49,11.5078,1017.9
"18591",1,2013-09-16 11:00:00,64.94,72.62,14.96014,1017.8
"18592",2,2013-09-16 12:00:00,60.98,86.79,0,1017.9
"18593",3,2013-09-16 12:00:00,64.94,77.99,6.90468,1018.5
"18594",1,2013-09-16 12:00:00,64.94,70.28,8.05546,1017.9
"18595",2,2013-09-16 13:00:00,62.06,86.29,3.45234,1018.3
"18596",3,2013-09-16 13:00:00,64.04,77.92,10.35702,1018.4
"18597",1,2013-09-16 13:00:00,62.96,77.83,10.35702,1018.2
"18598",2,2013-09-16 14:00:00,62.96,77.83,9.20624,1019.2
"18599",3,2013-09-16 14:00:00,62.96,80.93,12.65858,1019.1
"18600",1,2013-09-16 14:00:00,62.96,75.33,9.20624,1019
"18601",2,2013-09-16 15:00:00,62.96,72.42,6.90468,1019.1
"18602",3,2013-09-16 15:00:00,64.04,74.94,5.7539,1019.2
"18603",1,2013-09-16 15:00:00,62.96,70.07,4.60312,1019
"18604",2,2013-09-16 16:00:00,64.94,70.28,8.05546,1018.9
"18605",3,2013-09-16 16:00:00,64.94,70.28,6.90468,1018.9
"18606",1,2013-09-16 16:00:00,64.04,62.71,8.05546,1018.6
"18607",2,2013-09-16 17:00:00,66.92,58.65,8.05546,1018.5
"18608",3,2013-09-16 17:00:00,64.94,65.37,9.20624,1018.7
"18609",1,2013-09-16 17:00:00,66.92,56.73,4.60312,1018.3
"18610",2,2013-09-16 18:00:00,71.96,47.75,6.90468,1018.1
"18611",3,2013-09-16 18:00:00,68,56.51,5.7539,1018.5
"18612",1,2013-09-16 18:00:00,69.08,46.99,3.45234,1018
"18613",2,2013-09-16 19:00:00,73.04,44.23,9.20624,1017.9
"18614",3,2013-09-16 19:00:00,71.96,47.75,6.90468,1018.2
"18615",1,2013-09-16 19:00:00,71.06,47.29,10.35702,1017.8
"18616",2,2013-09-16 20:00:00,71.06,45.43,10.35702,1017.8
"18617",3,2013-09-16 20:00:00,75.02,36.9,16.11092,1017.7
"18618",1,2013-09-16 20:00:00,69.08,48.6,11.5078,1017.7
"18619",2,2013-09-16 21:00:00,71.06,43.92,13.80936,1018.3
"18620",3,2013-09-16 21:00:00,73.04,41.07,11.5078,1018.3
"18621",1,2013-09-16 21:00:00,69.08,48.6,12.65858,1018.1
"18622",2,2013-09-16 22:00:00,69.98,47.13,13.80936,1018.9
"18623",3,2013-09-16 22:00:00,69.98,45.57,12.65858,1018.8
"18624",1,2013-09-16 22:00:00,69.08,50.6,10.35702,1018.6
"18625",2,2013-09-16 23:00:00,69.08,48.6,12.65858,1019.5
"18626",3,2013-09-16 23:00:00,66.92,54.51,11.5078,1019.6
"18627",1,2013-09-16 23:00:00,66.92,56.73,8.05546,1019.3
"18628",2,2013-09-17,68,54.66,9.20624,1020.2
"18629",3,2013-09-17,66.02,56.23,11.5078,1020.1
"18630",1,2013-09-17,66.92,52.35,9.20624,1019.8
"18631",2,2013-09-17 01:00:00,66.02,58.53,11.5078,1021.2
"18632",3,2013-09-17 01:00:00,66.02,56.23,8.05546,1021.1
"18633",1,2013-09-17 01:00:00,66.02,58.53,11.5078,1020.9
"18634",2,2013-09-17 02:00:00,64.04,60.25,12.65858,1022.2
"18635",3,2013-09-17 02:00:00,64.94,58.39,11.5078,1021.9
"18636",1,2013-09-17 02:00:00,64.94,60.77,16.11092,1021.8
"18637",2,2013-09-17 03:00:00,62.06,62.04,16.11092,1023
"18638",3,2013-09-17 03:00:00,62.06,64.59,18.41248,1022.9
"18639",1,2013-09-17 03:00:00,60.98,64.46,18.41248,1023.1
"18640",2,2013-09-17 04:00:00,57.92,66.75,17.2617,1024.1
"18641",3,2013-09-17 04:00:00,60.08,57.33,12.65858,1023.8
"18642",1,2013-09-17 04:00:00,59,62.07,18.41248,1024
"18643",2,2013-09-17 05:00:00,55.94,66.52,13.80936,1025.1
"18644",3,2013-09-17 05:00:00,57.02,61.81,18.41248,1024.9
"18645",1,2013-09-17 05:00:00,57.02,61.81,16.11092,1025
"18646",2,2013-09-17 06:00:00,53.96,61.41,10.35702,1025.9
"18647",3,2013-09-17 06:00:00,55.94,57.14,14.96014,1025.6
"18648",1,2013-09-17 06:00:00,55.04,56.62,11.5078,1025.8
"18649",2,2013-09-17 07:00:00,51.98,58.62,18.41248,1026.3
"18650",3,2013-09-17 07:00:00,53.96,58.89,17.2617,1025.9
"18651",1,2013-09-17 07:00:00,53.96,54.51,13.80936,1026.2
"18652",2,2013-09-17 08:00:00,50,60.89,14.96014,1026.8
"18653",3,2013-09-17 08:00:00,51.98,52.32,17.2617,1026.6
"18654",1,2013-09-17 08:00:00,51.98,58.62,12.65858,1026.6
"18655",2,2013-09-17 09:00:00,50,60.89,13.80936,1027.2
"18656",3,2013-09-17 09:00:00,51.08,49.97,21.86482,1026.9
"18657",1,2013-09-17 09:00:00,51.08,58.49,12.65858,1026.9
"18658",2,2013-09-17 10:00:00,48.92,63.39,10.35702,1027.9
"18659",3,2013-09-17 10:00:00,50,53.92,17.2617,1027.7
"18660",1,2013-09-17 10:00:00,50,60.89,13.80936,1027.6
"18661",2,2013-09-17 11:00:00,48.92,63.39,12.65858,1028.8
"18662",3,2013-09-17 11:00:00,48.92,58.61,11.5078,1028.8
"18663",1,2013-09-17 11:00:00,50,58.34,13.80936,1028.8
"18664",2,2013-09-17 12:00:00,51.08,60.6,11.5078,1029.3
"18665",3,2013-09-17 12:00:00,51.98,52.32,20.71404,1029.2
"18666",1,2013-09-17 12:00:00,51.08,56.05,13.80936,1029.4
"18667",2,2013-09-17 13:00:00,53.06,54.38,18.41248,1029.9
"18668",3,2013-09-17 13:00:00,55.04,44.8,14.96014,1029.8
"18669",1,2013-09-17 13:00:00,53.06,50.28,14.96014,1030
"18670",2,2013-09-17 14:00:00,55.94,43.36,17.2617,1030.6
"18671",3,2013-09-17 14:00:00,57.02,41.7,20.71404,1030.3
"18672",1,2013-09-17 14:00:00,55.04,46.77,17.2617,1030.3
"18673",2,2013-09-17 15:00:00,57.02,43.53,9.20624,1031
"18674",3,2013-09-17 15:00:00,59,35.87,17.2617,1030.7
"18675",1,2013-09-17 15:00:00,57.92,38.94,16.11092,1030.7
"18676",2,2013-09-17 16:00:00,60.98,37.78,10.35702,1030.5
"18677",3,2013-09-17 16:00:00,60.98,34.91,14.96014,1030.6
"18678",1,2013-09-17 16:00:00,57.92,38.94,11.5078,1030.4
"18679",2,2013-09-17 17:00:00,62.06,39.33,8.05546,1029.8
"18680",3,2013-09-17 17:00:00,62.06,33.6,13.80936,1029.9
"18681",1,2013-09-17 17:00:00,59,42.02,11.5078,1029.7
"18682",2,2013-09-17 18:00:00,64.04,36.68,8.05546,1029.2
"18683",3,2013-09-17 18:00:00,62.96,32.55,4.60312,1029.7
"18684",1,2013-09-17 18:00:00,60.08,40.43,6.90468,1029.2
"18685",2,2013-09-17 19:00:00,64.94,35.55,9.20624,1028.6
"18686",3,2013-09-17 19:00:00,64.94,29.08,9.20624,1028.9
"18687",1,2013-09-17 19:00:00,62.06,37.69,0,1028.5
"18688",2,2013-09-17 20:00:00,64.94,35.55,5.7539,1028.1
"18689",3,2013-09-17 20:00:00,64.94,29.08,11.5078,1028.4
"18690",1,2013-09-17 20:00:00,62.96,38.1,6.90468,1028
"18691",2,2013-09-17 21:00:00,66.02,34.24,6.90468,1027.8
"18692",3,2013-09-17 21:00:00,64.94,30.37,3.45234,1028.2
"18693",1,2013-09-17 21:00:00,64.04,35.15,0,1027.7
"18694",2,2013-09-17 22:00:00,64.94,32.87,6.90468,1027.6
"18695",3,2013-09-17 22:00:00,64.94,31.48,5.7539,1028
"18696",1,2013-09-17 22:00:00,64.04,35.15,5.7539,1027.5
"18697",2,2013-09-17 23:00:00,60.98,40.86,4.60312,1027.5
"18698",3,2013-09-17 23:00:00,60.08,45.6,6.90468,1027.9
"18699",1,2013-09-17 23:00:00,62.96,39.47,5.7539,1027.3
"18700",2,2013-09-18,60.08,49.25,4.60312,1027.6
"18701",3,2013-09-18,57.92,53.2,3.45234,1028
"18702",1,2013-09-18,62.06,42.51,4.60312,1027.4
"18703",2,2013-09-18 01:00:00,59,53.36,4.60312,1028
"18704",3,2013-09-18 01:00:00,57.02,57.29,0,1028.3
"18705",1,2013-09-18 01:00:00,60.08,45.6,6.90468,1027.7
"18706",2,2013-09-18 02:00:00,57.02,59.31,0,1027.8
"18707",3,2013-09-18 02:00:00,57.92,55.47,0,1028.1
"18708",1,2013-09-18 02:00:00,59,47.39,3.45234,1027.7
"18709",2,2013-09-18 03:00:00,53.96,66.28,3.45234,1027.9
"18710",3,2013-09-18 03:00:00,55.94,59.58,0,1028.1
"18711",1,2013-09-18 03:00:00,59,49.08,3.45234,1027.8
"18712",2,2013-09-18 04:00:00,55.04,63.72,5.7539,1027.9
"18713",3,2013-09-18 04:00:00,55.04,63.72,3.45234,1028.1
"18714",1,2013-09-18 04:00:00,57.92,51.02,3.45234,1027.7
"18715",2,2013-09-18 05:00:00,53.96,64.03,0,1028
"18716",3,2013-09-18 05:00:00,51.98,71.28,0,1028.1
"18717",1,2013-09-18 05:00:00,57.92,55.47,0,1027.7
"18718",2,2013-09-18 06:00:00,53.06,66.17,0,1027.8
"18719",3,2013-09-18 06:00:00,51.98,71.28,0,1028
"18720",1,2013-09-18 06:00:00,57.92,57.42,4.60312,1027.6
"18721",2,2013-09-18 07:00:00,51.08,71.19,3.45234,1027.5
"18722",3,2013-09-18 07:00:00,51.08,79.48,0,1027.6
"18723",1,2013-09-18 07:00:00,57.02,59.31,5.7539,1027.2
"18724",2,2013-09-18 08:00:00,51.08,73.69,3.45234,1027.4
"18725",3,2013-09-18 08:00:00,55.04,68.73,0,1027.4
"18726",1,2013-09-18 08:00:00,57.02,57.29,6.90468,1027.1
"18727",2,2013-09-18 09:00:00,50,74.1,3.45234,1027.3
"18728",3,2013-09-18 09:00:00,51.98,68.86,0,1027.3
"18729",1,2013-09-18 09:00:00,55.94,57.14,5.7539,1027
"18730",2,2013-09-18 10:00:00,50,74.1,0,1027.2
"18731",3,2013-09-18 10:00:00,51.98,68.86,3.45234,1027.3
"18732",1,2013-09-18 10:00:00,55.04,59.04,4.60312,1027
"18733",2,2013-09-18 11:00:00,51.98,66.04,4.60312,1027.4
"18734",3,2013-09-18 11:00:00,51.98,68.86,3.45234,1027.5
"18735",1,2013-09-18 11:00:00,55.04,59.04,5.7539,1027.1
"18736",2,2013-09-18 12:00:00,55.94,59.58,5.7539,1027.5
"18737",3,2013-09-18 12:00:00,55.94,66.52,4.60312,1027.6
"18738",1,2013-09-18 12:00:00,57.02,52.7,4.60312,1027.4
"18739",2,2013-09-18 13:00:00,60.08,53.15,0,1027.1
"18740",3,2013-09-18 13:00:00,60.98,49.73,6.90468,1027.4
"18741",1,2013-09-18 13:00:00,59,51.18,3.45234,1027.1
"18742",2,2013-09-18 14:00:00,62.96,44.47,5.7539,1027.2
"18743",3,2013-09-18 14:00:00,64.04,39.65,6.90468,1027.4
"18744",1,2013-09-18 14:00:00,62.06,42.51,4.60312,1027.1
"18745",2,2013-09-18 15:00:00,66.02,41.67,6.90468,1026.7
"18746",3,2013-09-18 15:00:00,64.94,39.79,6.90468,1026.9
"18747",1,2013-09-18 15:00:00,64.04,39.65,6.90468,1026.6
"18748",2,2013-09-18 16:00:00,66.92,37.15,5.7539,1026.2
"18749",3,2013-09-18 16:00:00,66.02,38.32,6.90468,1026.5
"18750",1,2013-09-18 16:00:00,66.02,37,3.45234,1026
"18751",2,2013-09-18 17:00:00,69.08,37.49,8.05546,1025.3
"18752",3,2013-09-18 17:00:00,66.92,38.74,8.05546,1025.8
"18753",1,2013-09-18 17:00:00,66.92,37.15,3.45234,1025.1
"18754",2,2013-09-18 18:00:00,71.06,35.04,4.60312,1024.5
"18755",3,2013-09-18 18:00:00,68,38.91,10.35702,1025.1
"18756",1,2013-09-18 18:00:00,69.08,31.92,5.7539,1024.3
"18757",2,2013-09-18 19:00:00,71.06,29.83,0,1023.8
"18758",3,2013-09-18 19:00:00,69.98,33.44,11.5078,1024.5
"18759",1,2013-09-18 19:00:00,69.98,30.95,9.20624,1023.6
"18760",2,2013-09-18 20:00:00,71.96,30.18,5.7539,1023.1
"18761",3,2013-09-18 20:00:00,69.08,43.61,13.80936,1024
"18762",1,2013-09-18 20:00:00,69.98,27.62,11.5078,1023
"18763",2,2013-09-18 21:00:00,69.98,43.75,12.65858,1022.7
"18764",3,2013-09-18 21:00:00,66.02,52.22,11.5078,1023.6
"18765",1,2013-09-18 21:00:00,71.06,33.61,8.05546,1022.6
"18766",2,2013-09-18 22:00:00,66.92,54.51,9.20624,1022.7
"18767",3,2013-09-18 22:00:00,64.04,57.87,13.80936,1023.3
"18768",1,2013-09-18 22:00:00,68,43.44,10.35702,1022.5
"18769",2,2013-09-18 23:00:00,64.94,62.83,6.90468,1022.5
"18770",3,2013-09-18 23:00:00,62.06,64.59,11.5078,1023.1
"18771",1,2013-09-18 23:00:00,64.94,52.06,10.35702,1022.3
"18772",2,2013-09-19,62.96,67.34,6.90468,1022.7
"18773",3,2013-09-19,62.06,67.24,12.65858,1023.1
"18774",1,2013-09-19,62.96,60.11,11.5078,1022.5
"18775",2,2013-09-19 01:00:00,62.06,67.24,8.05546,1022.8
"18776",3,2013-09-19 01:00:00,62.06,69.51,11.5078,1023.2
"18777",1,2013-09-19 01:00:00,62.96,60.11,10.35702,1022.6
"18778",2,2013-09-19 02:00:00,60.08,72.13,5.7539,1022.8
"18779",3,2013-09-19 02:00:00,62.06,69.51,11.5078,1023.1
"18780",1,2013-09-19 02:00:00,62.06,62.04,10.35702,1022.5
"18781",2,2013-09-19 03:00:00,57.92,74.86,6.90468,1022.9
"18782",3,2013-09-19 03:00:00,60.08,72.13,11.5078,1023.3
"18783",1,2013-09-19 03:00:00,62.06,64.59,8.05546,1022.7
"18784",2,2013-09-19 04:00:00,57.92,74.86,8.05546,1022.6
"18785",3,2013-09-19 04:00:00,59,74.96,9.20624,1023
"18786",1,2013-09-19 04:00:00,60.98,64.46,8.05546,1022.3
"18787",2,2013-09-19 05:00:00,55.04,83.08,6.90468,1022.6
"18788",3,2013-09-19 05:00:00,59,74.96,11.5078,1023
"18789",1,2013-09-19 05:00:00,60.08,66.56,6.90468,1022.3
"18790",2,2013-09-19 06:00:00,53.06,85.78,4.60312,1022.7
"18791",3,2013-09-19 06:00:00,57.92,77.92,10.35702,1022.9
"18792",1,2013-09-19 06:00:00,59,69.17,5.7539,1022.4
"18793",2,2013-09-19 07:00:00,53.06,89.31,5.7539,1022.3
"18794",3,2013-09-19 07:00:00,57.92,77.92,11.5078,1022.4
"18795",1,2013-09-19 07:00:00,59,66.88,4.60312,1021.9
"18796",2,2013-09-19 08:00:00,51.08,89.22,5.7539,1021.9
"18797",3,2013-09-19 08:00:00,55.94,80.4,9.20624,1022.1
"18798",1,2013-09-19 08:00:00,59,64.22,0,1021.5
"18799",2,2013-09-19 09:00:00,50,89.17,5.7539,1021.9
"18800",3,2013-09-19 09:00:00,57.02,77.32,9.20624,1022.2
"18801",1,2013-09-19 09:00:00,59,62.07,5.7539,1021.6
"18802",2,2013-09-19 10:00:00,51.08,85.67,4.60312,1022
"18803",3,2013-09-19 10:00:00,55.94,80.4,8.05546,1022.2
"18804",1,2013-09-19 10:00:00,59,59.58,0,1021.7
"18805",2,2013-09-19 11:00:00,50,86.19,3.45234,1022.2
"18806",3,2013-09-19 11:00:00,55.94,80.4,6.90468,1022.5
"18807",1,2013-09-19 11:00:00,57.02,66.65,0,1021.9
"18808",2,2013-09-19 12:00:00,53.06,85.78,4.60312,1022.1
"18809",3,2013-09-19 12:00:00,60.08,69.29,8.05546,1022.3
"18810",1,2013-09-19 12:00:00,60.08,55.39,3.45234,1021.8
"18811",2,2013-09-19 13:00:00,60.08,64.35,4.60312,1022
"18812",3,2013-09-19 13:00:00,62.96,62.58,8.05546,1022.3
"18813",1,2013-09-19 13:00:00,62.96,50.03,3.45234,1021.7
"18814",2,2013-09-19 14:00:00,64.94,52.06,4.60312,1022.1
"18815",3,2013-09-19 14:00:00,66.02,54.01,8.05546,1022.3
"18816",1,2013-09-19 14:00:00,66.02,46.52,5.7539,1021.8
"18817",2,2013-09-19 15:00:00,69.08,45.12,0,1021.4
"18818",3,2013-09-19 15:00:00,69.08,46.99,8.05546,1021.8
"18819",1,2013-09-19 15:00:00,66.92,46.98,3.45234,1021.3
"18820",2,2013-09-19 16:00:00,71.96,37.95,5.7539,1021.1
"18821",3,2013-09-19 16:00:00,71.06,40.76,8.05546,1021.5
"18822",1,2013-09-19 16:00:00,71.96,39.54,4.60312,1021
"18823",2,2013-09-19 17:00:00,75.92,34.61,6.90468,1020.7
"18824",3,2013-09-19 17:00:00,73.04,44.23,11.5078,1021.3
"18825",1,2013-09-19 17:00:00,71.96,35.19,4.60312,1020.6
"18826",2,2013-09-19 18:00:00,77,30.97,6.90468,1019.9
"18827",3,2013-09-19 18:00:00,73.04,39.44,12.65858,1020.6
"18828",1,2013-09-19 18:00:00,73.94,34.3,4.60312,1019.8
"18829",2,2013-09-19 19:00:00,77,33.39,9.20624,1019.2
"18830",3,2013-09-19 19:00:00,73.04,46.04,13.80936,1019.9
"18831",1,2013-09-19 19:00:00,75.92,30.8,8.05546,1019.1
"18832",2,2013-09-19 20:00:00,75.92,34.61,6.90468,1018.8
"18833",3,2013-09-19 20:00:00,73.04,46.04,14.96014,1019.6
"18834",1,2013-09-19 20:00:00,75.92,29.76,5.7539,1018.7
"18835",2,2013-09-19 21:00:00,77,32.05,8.05546,1018.4
"18836",3,2013-09-19 21:00:00,69.98,52.8,16.11092,1019.3
"18837",1,2013-09-19 21:00:00,73.04,44.23,13.80936,1018.3
"18838",2,2013-09-19 22:00:00,71.96,49.36,6.90468,1018.4
"18839",3,2013-09-19 22:00:00,68,60.77,14.96014,1019.2
"18840",1,2013-09-19 22:00:00,71.06,47.29,10.35702,1018.4
"18841",2,2013-09-19 23:00:00,69.98,56.78,4.60312,1018.6
"18842",3,2013-09-19 23:00:00,66.02,67.69,13.80936,1019.4
"18843",1,2013-09-19 23:00:00,68,56.51,10.35702,1018.7
"18844",2,2013-09-20,68,65.31,4.60312,1019.1
"18845",3,2013-09-20,64.94,75.51,12.65858,1019.6
"18846",1,2013-09-20,66.92,61.03,9.20624,1019
"18847",2,2013-09-20 01:00:00,66.02,67.69,6.90468,1019.4
"18848",3,2013-09-20 01:00:00,64.94,75.51,11.5078,1019.9
"18849",1,2013-09-20 01:00:00,66.92,63.08,6.90468,1019.3
"18850",2,2013-09-20 02:00:00,64.04,74.94,5.7539,1019.2
"18851",3,2013-09-20 02:00:00,64.04,77.92,9.20624,1019.7
"18852",1,2013-09-20 02:00:00,66.92,63.08,6.90468,1019.2
"18853",2,2013-09-20 03:00:00,60.98,80.78,5.7539,1018.9
"18854",3,2013-09-20 03:00:00,60.98,83.47,5.7539,1019.4
"18855",1,2013-09-20 03:00:00,66.02,65.07,8.05546,1018.8
"18856",2,2013-09-20 04:00:00,60.08,83.41,5.7539,1018.7
"18857",3,2013-09-20 04:00:00,62.06,80.34,6.90468,1019.1
"18858",1,2013-09-20 04:00:00,64.94,67.57,6.90468,1018.5
"18859",2,2013-09-20 05:00:00,60.08,80.19,6.90468,1018.6
"18860",3,2013-09-20 05:00:00,60.08,83.41,8.05546,1018.9
"18861",1,2013-09-20 05:00:00,64.04,69.72,4.60312,1018.3
"18862",2,2013-09-20 06:00:00,59,83.34,8.05546,1018.8
"18863",3,2013-09-20 06:00:00,60.98,83.47,9.20624,1018.9
"18864",1,2013-09-20 06:00:00,62.96,70.07,5.7539,1018.4
"18865",2,2013-09-20 07:00:00,55.04,89.4,4.60312,1018.8
"18866",3,2013-09-20 07:00:00,60.98,80.78,10.35702,1019
"18867",1,2013-09-20 07:00:00,62.96,70.07,3.45234,1018.4
"18868",2,2013-09-20 08:00:00,55.04,93.02,4.60312,1018.9
"18869",3,2013-09-20 08:00:00,60.08,83.41,6.90468,1019
"18870",1,2013-09-20 08:00:00,62.96,70.07,4.60312,1018.5
"18871",2,2013-09-20 09:00:00,55.04,93.02,3.45234,1018.6
"18872",3,2013-09-20 09:00:00,57.92,86.63,3.45234,1019
"18873",1,2013-09-20 09:00:00,62.06,72.33,0,1018.4
"18874",2,2013-09-20 10:00:00,55.04,93.02,4.60312,1018.7
"18875",3,2013-09-20 10:00:00,57.02,89.48,4.60312,1019
"18876",1,2013-09-20 10:00:00,62.06,74.75,3.45234,1018.4
"18877",2,2013-09-20 11:00:00,55.04,93.02,4.60312,1018.9
"18878",3,2013-09-20 11:00:00,57.92,90.11,5.7539,1019.3
"18879",1,2013-09-20 11:00:00,62.06,74.75,4.60312,1018.7
"18880",2,2013-09-20 12:00:00,57.92,93.1,4.60312,1018.9
"18881",3,2013-09-20 12:00:00,62.06,86.29,5.7539,1019.3
"18882",1,2013-09-20 12:00:00,64.04,72.53,0,1018.7
"18883",2,2013-09-20 13:00:00,64.04,74.94,5.7539,1018.9
"18884",3,2013-09-20 13:00:00,64.94,75.51,0,1019.1
"18885",1,2013-09-20 13:00:00,66.92,63.08,3.45234,1018.6
"18886",2,2013-09-20 14:00:00,69.98,63.45,3.45234,1018.8
"18887",3,2013-09-20 14:00:00,69.08,65.44,4.60312,1019.2
"18888",1,2013-09-20 14:00:00,69.98,59.06,5.7539,1018.8
"18889",2,2013-09-20 15:00:00,73.04,57.2,0,1018.9
"18890",3,2013-09-20 15:00:00,71.96,59.32,5.7539,1019.4
"18891",1,2013-09-20 15:00:00,71.96,55.22,4.60312,1018.8
"18892",2,2013-09-20 16:00:00,75.92,53.65,6.90468,1018
"18893",3,2013-09-20 16:00:00,73.94,53.37,9.20624,1018.9
"18894",1,2013-09-20 16:00:00,75.02,47.89,5.7539,1018
"18895",2,2013-09-20 17:00:00,77,48.19,4.60312,1017.7
"18896",3,2013-09-20 17:00:00,75.02,51.47,9.20624,1018.7
"18897",1,2013-09-20 17:00:00,75.92,43.21,0,1017.8
"18898",2,2013-09-20 18:00:00,78.08,46.49,8.05546,1017
"18899",3,2013-09-20 18:00:00,75.02,47.89,11.5078,1018
"18900",1,2013-09-20 18:00:00,77,44.84,12.65858,1017
"18901",2,2013-09-20 19:00:00,77,46.64,10.35702,1016.6
"18902",3,2013-09-20 19:00:00,73.94,49.66,12.65858,1017.7
"18903",1,2013-09-20 19:00:00,75.92,44.97,11.5078,1016.6
"18904",2,2013-09-20 20:00:00,75.92,49.95,11.5078,1016.2
"18905",3,2013-09-20 20:00:00,73.94,49.66,12.65858,1017.1
"18906",1,2013-09-20 20:00:00,75.92,43.21,10.35702,1016.2
"18907",2,2013-09-20 21:00:00,73.94,53.37,11.5078,1016.1
"18908",3,2013-09-20 21:00:00,71.06,61.16,14.96014,1017.1
"18909",1,2013-09-20 21:00:00,71.96,53.08,14.96014,1016.3
"18910",2,2013-09-20 22:00:00,73.04,51.18,11.5078,1016.2
"18911",3,2013-09-20 22:00:00,69.08,70.26,11.5078,1017.3
"18912",1,2013-09-20 22:00:00,71.06,52.95,14.96014,1016.4
"18913",2,2013-09-20 23:00:00,71.06,61.16,8.05546,1016
"18914",3,2013-09-20 23:00:00,66.92,75.69,10.35702,1017
"18915",1,2013-09-20 23:00:00,68,67.91,12.65858,1016.2
"18916",2,2013-09-21,69.08,67.59,6.90468,1016
"18917",3,2013-09-21,66.02,78.08,9.20624,1016.9
"18918",1,2013-09-21,66.92,70.49,10.35702,1016.2
"18919",2,2013-09-21 01:00:00,66.92,72.81,4.60312,1016.2
"18920",3,2013-09-21 01:00:00,66.02,78.08,8.05546,1016.8
"18921",1,2013-09-21 01:00:00,66.92,70.49,13.80936,1016.1
"18922",2,2013-09-21 02:00:00,66.02,75.12,0,1016.4
"18923",3,2013-09-21 02:00:00,64.94,81.07,8.05546,1016.9
"18924",1,2013-09-21 02:00:00,66.02,72.72,13.80936,1016.1
"18925",2,2013-09-21 03:00:00,64.94,77.99,8.05546,1016.5
"18926",3,2013-09-21 03:00:00,64.04,86.95,6.90468,1016.8
"18927",1,2013-09-21 03:00:00,66.02,72.72,10.35702,1016.4
"18928",2,2013-09-21 04:00:00,64.04,80.49,6.90468,1016.3
"18929",3,2013-09-21 04:00:00,64.04,86.95,8.05546,1017.1
